"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"California"	"06"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	14	194696	Unreliable
	"California"	"06"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	23	201117	11.4
	"California"	"06"	"47 years"	"47"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	13	17870	Unreliable
	"California"	"06"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	40	178012	22.5
	"California"	"06"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	31	182787	17.0
	"California"	"06"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	16	189229	Unreliable
	"California"	"06"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	37	200378	18.5
	"California"	"06"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	43	196669	21.9
	"California"	"06"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	33	203498	16.2
	"California"	"06"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	16	169742	Unreliable
	"California"	"06"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	26	188212	13.8
	"California"	"06"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	17	195950	Unreliable
	"California"	"06"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	18	193124	Unreliable
	"California"	"06"	"48 years"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	14	16216	Unreliable
	"California"	"06"	"48 years"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	12	17792	Unreliable
	"California"	"06"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	48	167975	28.6
	"California"	"06"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	31	174769	17.7
	"California"	"06"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	19	181791	Unreliable
	"California"	"06"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	39	187633	20.8
	"California"	"06"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	40	198376	20.2
	"California"	"06"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	50	194141	25.8
	"California"	"06"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	11	169734	Unreliable
	"California"	"06"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	18	182332	Unreliable
	"California"	"06"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	19	187717	Unreliable
	"California"	"06"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	27	195127	13.8
	"California"	"06"	"49 years"	"49"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	10	14297	Unreliable
	"California"	"06"	"49 years"	"49"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	13	14393	Unreliable
	"California"	"06"	"49 years"	"49"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	13	16172	Unreliable
	"California"	"06"	"49 years"	"49"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	10	17765	Unreliable
	"California"	"06"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	37	169434	21.8
	"California"	"06"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	26	169551	15.3
	"California"	"06"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	22	173879	12.7
	"California"	"06"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	30	180615	16.6
	"California"	"06"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	46	186801	24.6
	"California"	"06"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	33	197427	16.7
	"California"	"06"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	14	174550	Unreliable
	"California"	"06"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	25	181065	13.8
	"California"	"06"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	20	185803	10.8
	"California"	"06"	"50 years"	"50"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	11	14309	Unreliable
	"California"	"06"	"50 years"	"50"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	12	16049	Unreliable
	"California"	"06"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	19	170261	Unreliable
	"California"	"06"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	25	173988	14.4
	"California"	"06"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	15	170203	Unreliable
	"California"	"06"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	41	172178	23.8
	"California"	"06"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	42	178640	23.5
	"California"	"06"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	34	184040	18.5
	"California"	"06"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	10	171070	Unreliable
	"California"	"06"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	18	174139	Unreliable
	"California"	"06"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	15	180218	Unreliable
	"California"	"06"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	33	159066	20.7
	"California"	"06"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	25	159936	15.6
	"California"	"06"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	12	172454	Unreliable
	"California"	"06"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	37	169384	21.8
	"California"	"06"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	34	171731	19.8
	"California"	"06"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	32	178072	18.0
	"California"	"06"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	13	172268	Unreliable
	"California"	"06"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	17	169879	Unreliable
	"California"	"06"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	16	172427	Unreliable
	"California"	"06"	"52 years"	"52"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	11	14824	Unreliable
	"California"	"06"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	27	176282	15.3
	"California"	"06"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	17	165023	Unreliable
	"California"	"06"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	10	160992	Unreliable
	"California"	"06"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	36	170882	21.1
	"California"	"06"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	28	167560	16.7
	"California"	"06"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	28	169380	16.5
	"California"	"06"	"53 years"	"53"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	11	15454	Unreliable
	"California"	"06"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	10	163530	Unreliable
	"California"	"06"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	17	171480	Unreliable
	"California"	"06"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	13	168646	Unreliable
	"California"	"06"	"53 years"	"53"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	10	14668	Unreliable
	"California"	"06"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	18	124145	Unreliable
	"California"	"06"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	21	163196	12.9
	"California"	"06"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	13	160328	Unreliable
	"California"	"06"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	29	159933	18.1
	"California"	"06"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	28	170050	16.5
	"California"	"06"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	33	166200	19.9
	"California"	"06"	"54 years"	"54"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	15	170548	Unreliable
	"California"	"06"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	15	133092	Unreliable
	"California"	"06"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	16	169563	Unreliable
	"California"	"06"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	29	158749	18.3
	"California"	"06"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	35	158619	22.1
	"California"	"06"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	23	168272	13.7
	"California"	"06"	"55 years"	"55"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	14	171414	Unreliable
	"California"	"06"	"55 years"	"55"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	11	12629	Unreliable
	"California"	"06"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	15	125252	Unreliable
	"California"	"06"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	11	128362	Unreliable
	"California"	"06"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	23	167735	13.7
	"California"	"06"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	27	156424	17.3
	"California"	"06"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	17	155489	Unreliable
	"California"	"06"	"56 years"	"56"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	14	159378	Unreliable
	"California"	"06"	"56 years"	"56"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	13	128210	Unreliable
	"California"	"06"	"56 years"	"56"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	127742	Unreliable
	"California"	"06"	"56 years"	"56"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	18	166740	Unreliable
	"California"	"06"	"56 years"	"56"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	17	154956	Unreliable
	"California"	"06"	"57 years"	"57"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	10	131459	Unreliable
	"California"	"06"	"57 years"	"57"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	11	169346	Unreliable
	"California"	"06"	"57 years"	"57"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	16	105962	Unreliable
	"California"	"06"	"57 years"	"57"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	12	125875	Unreliable
	"California"	"06"	"57 years"	"57"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	12	126274	Unreliable
	"California"	"06"	"57 years"	"57"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	21	164523	12.8
	"California"	"06"	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	103127	Unreliable
	"California"	"06"	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	13	119359	Unreliable
	"California"	"06"	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	12	124522	Unreliable
	"California"	"06"	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	10	128515	Unreliable
	"California"	"06"	"59 years"	"59"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	120957	Unreliable
	"California"	"06"	"59 years"	"59"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	16	122185	Unreliable
	"California"	"06"	"60 years"	"60"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	16	118492	Unreliable
	"Colorado"	"08"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	34631	Unreliable
	"Colorado"	"08"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	11	34714	Unreliable
	"Colorado"	"08"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	35935	Unreliable
	"Colorado"	"08"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	13	36209	Unreliable
	"Colorado"	"08"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	35007	Unreliable
	"Colorado"	"08"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	15	34681	Unreliable
	"Colorado"	"08"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	34430	Unreliable
	"Colorado"	"08"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	11	31774	Unreliable
	"Colorado"	"08"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	34037	Unreliable
	"Colorado"	"08"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	32069	Unreliable
	"Connecticut"	"09"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	11	25866	Unreliable
	"Connecticut"	"09"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	10	25910	Unreliable
	"Connecticut"	"09"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	24058	Unreliable
	"Connecticut"	"09"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	15	25546	Unreliable
	"Florida"	"12"	"18 years"	"18"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	13	86206	Unreliable
	"Florida"	"12"	"19 years"	"19"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	10	77675	Unreliable
	"Florida"	"12"	"19 years"	"19"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	20	81687	24.5
	"Florida"	"12"	"19 years"	"19"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	14	86917	Unreliable
	"Florida"	"12"	"20 years"	"20"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	79700	Unreliable
	"Florida"	"12"	"20 years"	"20"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	12	82792	Unreliable
	"Florida"	"12"	"20 years"	"20"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	14	84970	Unreliable
	"Florida"	"12"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	16	81142	Unreliable
	"Florida"	"12"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	14	82350	Unreliable
	"Florida"	"12"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	13	82962	Unreliable
	"Florida"	"12"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	13	86033	Unreliable
	"Florida"	"12"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	11	72373	Unreliable
	"Florida"	"12"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	15	76749	Unreliable
	"Florida"	"12"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	20	85417	23.4
	"Florida"	"12"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	20	86251	23.2
	"Florida"	"12"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	11	70066	Unreliable
	"Florida"	"12"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	13	72409	Unreliable
	"Florida"	"12"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	18	75720	Unreliable
	"Florida"	"12"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	16	79186	Unreliable
	"Florida"	"12"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	17	86284	Unreliable
	"Florida"	"12"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	24	89078	26.9
	"Florida"	"12"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	12	71754	Unreliable
	"Florida"	"12"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	17	75741	Unreliable
	"Florida"	"12"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	78155	Unreliable
	"Florida"	"12"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	15	81401	Unreliable
	"Florida"	"12"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	23	89496	25.7
	"Florida"	"12"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	13	73224	Unreliable
	"Florida"	"12"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	14	77610	Unreliable
	"Florida"	"12"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	11	80072	Unreliable
	"Florida"	"12"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	18	83999	Unreliable
	"Florida"	"12"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	13	76407	Unreliable
	"Florida"	"12"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	17	74634	Unreliable
	"Florida"	"12"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	19	78419	Unreliable
	"Florida"	"12"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	25	81472	30.7
	"Florida"	"12"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	79933	Unreliable
	"Florida"	"12"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	17	78223	Unreliable
	"Florida"	"12"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	25	76299	32.8
	"Florida"	"12"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	19	80593	Unreliable
	"Florida"	"12"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	10	73835	Unreliable
	"Florida"	"12"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	17	78290	Unreliable
	"Florida"	"12"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	15	76899	Unreliable
	"Florida"	"12"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	24	79544	30.2
	"Florida"	"12"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	18	78652	Unreliable
	"Florida"	"12"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	88620	Unreliable
	"Florida"	"12"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	11	89753	Unreliable
	"Florida"	"12"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	13	83696	Unreliable
	"Florida"	"12"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	19	78967	Unreliable
	"Florida"	"12"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	17	77179	Unreliable
	"Florida"	"12"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	20	80042	25.0
	"Florida"	"12"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	15	89793	Unreliable
	"Florida"	"12"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	18	85659	Unreliable
	"Florida"	"12"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	18	81137	Unreliable
	"Florida"	"12"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	14	80260	Unreliable
	"Florida"	"12"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	15	93374	Unreliable
	"Florida"	"12"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	22	90599	24.3
	"Florida"	"12"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	21	86329	24.3
	"Florida"	"12"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	20	82098	24.4
	"Florida"	"12"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	16	87657	Unreliable
	"Florida"	"12"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	18	95089	Unreliable
	"Florida"	"12"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	20	92389	21.6
	"Florida"	"12"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	23	88991	25.8
	"Florida"	"12"	"33 years"	"33"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	10	92227	Unreliable
	"Florida"	"12"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	15	88077	Unreliable
	"Florida"	"12"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	11	87296	Unreliable
	"Florida"	"12"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	20	89331	22.4
	"Florida"	"12"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	25	96496	25.9
	"Florida"	"12"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	24	94555	25.4
	"Florida"	"12"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	11	86393	Unreliable
	"Florida"	"12"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	12	94480	Unreliable
	"Florida"	"12"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	11	89349	Unreliable
	"Florida"	"12"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	10	88797	Unreliable
	"Florida"	"12"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	20	90700	22.1
	"Florida"	"12"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	24	98500	24.4
	"Florida"	"12"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	13	103619	Unreliable
	"Florida"	"12"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	19	94202	Unreliable
	"Florida"	"12"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	17	90758	Unreliable
	"Florida"	"12"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	17	90226	Unreliable
	"Florida"	"12"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	35	92883	37.7
	"Florida"	"12"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	11	103207	Unreliable
	"Florida"	"12"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	23	103256	22.3
	"Florida"	"12"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	17	95577	Unreliable
	"Florida"	"12"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	24	91689	26.2
	"Florida"	"12"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	13	91802	Unreliable
	"Florida"	"12"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	18	92552	Unreliable
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	104313	Unreliable
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	14	103737	Unreliable
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	27	105223	25.7
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	26	104600	24.9
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	19	96970	Unreliable
	"Florida"	"12"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	19	93686	Unreliable
	"Florida"	"12"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	10	101675	Unreliable
	"Florida"	"12"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	10	97456	Unreliable
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	17	103932	Unreliable
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	19	104782	Unreliable
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	22	105192	20.9
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	30	106341	28.2
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	22	105806	20.8
	"Florida"	"12"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	16	98783	Unreliable
	"Florida"	"12"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	14	103616	Unreliable
	"Florida"	"12"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	10	105060	Unreliable
	"Florida"	"12"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	14	107097	Unreliable
	"Florida"	"12"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	13	105715	Unreliable
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	103283	Unreliable
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	20	105077	19.0
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	24	105926	22.7
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	23	106708	21.6
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	26	107746	24.1
	"Florida"	"12"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	31	108375	28.6
